city,period_number,period_name,start_time,end_time,is_daytime,temperature_f,precip_pct,short_forecast,wind_speed,wind_direction,ingested_at,bronze_file
nyc,8,Thursday Night,2026-05-28T18:00:00-04:00,2026-05-29T06:00:00-04:00,False,59,9,Mostly Clear,7 to 14 mph,N,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,9,Friday,2026-05-29T06:00:00-04:00,2026-05-29T18:00:00-04:00,True,71,7,Mostly Sunny,6 to 13 mph,NW,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,10,Friday Night,2026-05-29T18:00:00-04:00,2026-05-30T06:00:00-04:00,False,58,8,Partly Cloudy,9 to 13 mph,NW,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,11,Saturday,2026-05-30T06:00:00-04:00,2026-05-30T18:00:00-04:00,True,75,10,Mostly Sunny,10 to 15 mph,NW,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,12,Saturday Night,2026-05-30T18:00:00-04:00,2026-05-31T06:00:00-04:00,False,57,13,Partly Cloudy,10 to 15 mph,N,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,13,Sunday,2026-05-31T06:00:00-04:00,2026-05-31T18:00:00-04:00,True,73,12,Mostly Sunny,12 mph,W,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
nyc,14,Sunday Night,2026-05-31T18:00:00-04:00,2026-06-01T06:00:00-04:00,False,59,7,Partly Cloudy,8 to 12 mph,SW,2026-05-25T11:01:17.241087+00:00,forecast_20260525T110116Z.json
paris,1,H+1,2026-05-24T00:00,2026-05-24T00:00,True,75,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,2,H+2,2026-05-24T01:00,2026-05-24T01:00,True,72,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,3,H+3,2026-05-24T02:00,2026-05-24T02:00,True,70,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,4,H+4,2026-05-24T03:00,2026-05-24T03:00,True,68,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,5,H+5,2026-05-24T04:00,2026-05-24T04:00,True,67,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,6,H+6,2026-05-24T05:00,2026-05-24T05:00,True,66,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,7,H+7,2026-05-24T06:00,2026-05-24T06:00,True,66,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,8,H+8,2026-05-24T07:00,2026-05-24T07:00,True,66,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,9,H+9,2026-05-24T08:00,2026-05-24T08:00,True,69,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,10,H+10,2026-05-24T09:00,2026-05-24T09:00,True,71,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,11,H+11,2026-05-24T10:00,2026-05-24T10:00,True,75,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,12,H+12,2026-05-24T11:00,2026-05-24T11:00,True,80,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,13,H+13,2026-05-24T12:00,2026-05-24T12:00,True,84,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,14,H+14,2026-05-24T13:00,2026-05-24T13:00,True,87,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,15,H+15,2026-05-24T14:00,2026-05-24T14:00,True,88,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,16,H+16,2026-05-24T15:00,2026-05-24T15:00,True,90,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,17,H+17,2026-05-24T16:00,2026-05-24T16:00,True,90,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,18,H+18,2026-05-24T17:00,2026-05-24T17:00,True,90,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,19,H+19,2026-05-24T18:00,2026-05-24T18:00,True,90,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,20,H+20,2026-05-24T19:00,2026-05-24T19:00,True,89,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,21,H+21,2026-05-24T20:00,2026-05-24T20:00,True,87,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,22,H+22,2026-05-24T21:00,2026-05-24T21:00,True,85,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,23,H+23,2026-05-24T22:00,2026-05-24T22:00,True,82,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
paris,24,H+24,2026-05-24T23:00,2026-05-24T23:00,True,80,0,Open-Meteo hourly,,,2026-05-24T14:07:53.094851+00:00,forecast_20260524T140753Z.json
singapore,1,H+1,2026-05-24T00:00,2026-05-24T00:00,True,77,2,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,2,H+2,2026-05-24T01:00,2026-05-24T01:00,True,77,2,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,3,H+3,2026-05-24T02:00,2026-05-24T02:00,True,76,4,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,4,H+4,2026-05-24T03:00,2026-05-24T03:00,True,76,9,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,5,H+5,2026-05-24T04:00,2026-05-24T04:00,True,75,16,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,6,H+6,2026-05-24T05:00,2026-05-24T05:00,True,75,20,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,7,H+7,2026-05-24T06:00,2026-05-24T06:00,True,75,16,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,8,H+8,2026-05-24T07:00,2026-05-24T07:00,True,74,10,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,9,H+9,2026-05-24T08:00,2026-05-24T08:00,True,76,8,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,10,H+10,2026-05-24T09:00,2026-05-24T09:00,True,78,16,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,11,H+11,2026-05-24T10:00,2026-05-24T10:00,True,84,29,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,12,H+12,2026-05-24T11:00,2026-05-24T11:00,True,84,43,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,13,H+13,2026-05-24T12:00,2026-05-24T12:00,True,84,57,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,14,H+14,2026-05-24T13:00,2026-05-24T13:00,True,84,72,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,15,H+15,2026-05-24T14:00,2026-05-24T14:00,True,80,84,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,16,H+16,2026-05-24T15:00,2026-05-24T15:00,True,80,93,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,17,H+17,2026-05-24T16:00,2026-05-24T16:00,True,82,99,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,18,H+18,2026-05-24T17:00,2026-05-24T17:00,True,83,98,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,19,H+19,2026-05-24T18:00,2026-05-24T18:00,True,82,86,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,20,H+20,2026-05-24T19:00,2026-05-24T19:00,True,79,68,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,21,H+21,2026-05-24T20:00,2026-05-24T20:00,True,78,49,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,22,H+22,2026-05-24T21:00,2026-05-24T21:00,True,77,31,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,23,H+23,2026-05-24T22:00,2026-05-24T22:00,True,77,14,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
singapore,24,H+24,2026-05-24T23:00,2026-05-24T23:00,True,77,2,Open-Meteo hourly,,,2026-05-24T14:08:17.661871+00:00,forecast_20260524T140817Z.json
sydney,1,H+1,2026-05-24T00:00,2026-05-24T00:00,True,61,32,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,2,H+2,2026-05-24T01:00,2026-05-24T01:00,True,61,18,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,3,H+3,2026-05-24T02:00,2026-05-24T02:00,True,61,11,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,4,H+4,2026-05-24T03:00,2026-05-24T03:00,True,60,8,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,5,H+5,2026-05-24T04:00,2026-05-24T04:00,True,60,6,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,6,H+6,2026-05-24T05:00,2026-05-24T05:00,True,60,4,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,7,H+7,2026-05-24T06:00,2026-05-24T06:00,True,59,4,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,8,H+8,2026-05-24T07:00,2026-05-24T07:00,True,58,4,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,9,H+9,2026-05-24T08:00,2026-05-24T08:00,True,60,4,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,10,H+10,2026-05-24T09:00,2026-05-24T09:00,True,62,4,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,11,H+11,2026-05-24T10:00,2026-05-24T10:00,True,64,6,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,12,H+12,2026-05-24T11:00,2026-05-24T11:00,True,66,11,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,13,H+13,2026-05-24T12:00,2026-05-24T12:00,True,67,18,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,14,H+14,2026-05-24T13:00,2026-05-24T13:00,True,67,22,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,15,H+15,2026-05-24T14:00,2026-05-24T14:00,True,67,21,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,16,H+16,2026-05-24T15:00,2026-05-24T15:00,True,66,19,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,17,H+17,2026-05-24T16:00,2026-05-24T16:00,True,64,16,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,18,H+18,2026-05-24T17:00,2026-05-24T17:00,True,63,15,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,19,H+19,2026-05-24T18:00,2026-05-24T18:00,True,62,14,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,20,H+20,2026-05-24T19:00,2026-05-24T19:00,True,62,14,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,21,H+21,2026-05-24T20:00,2026-05-24T20:00,True,61,17,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,22,H+22,2026-05-24T21:00,2026-05-24T21:00,True,61,21,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,23,H+23,2026-05-24T22:00,2026-05-24T22:00,True,59,25,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,24,H+24,2026-05-24T23:00,2026-05-24T23:00,True,59,28,Open-Meteo hourly,,,2026-05-24T00:28:06.621123+00:00,forecast_20260524T002805Z.json
sydney,1,H+1,2026-05-25T00:00,2026-05-25T00:00,True,61,69,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,2,H+2,2026-05-25T01:00,2026-05-25T01:00,True,61,65,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,3,H+3,2026-05-25T02:00,2026-05-25T02:00,True,60,65,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,4,H+4,2026-05-25T03:00,2026-05-25T03:00,True,60,65,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,5,H+5,2026-05-25T04:00,2026-05-25T04:00,True,59,63,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,6,H+6,2026-05-25T05:00,2026-05-25T05:00,True,58,58,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,7,H+7,2026-05-25T06:00,2026-05-25T06:00,True,58,51,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,8,H+8,2026-05-25T07:00,2026-05-25T07:00,True,57,45,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,9,H+9,2026-05-25T08:00,2026-05-25T08:00,True,58,42,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,10,H+10,2026-05-25T09:00,2026-05-25T09:00,True,62,40,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,11,H+11,2026-05-25T10:00,2026-05-25T10:00,True,65,41,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,12,H+12,2026-05-25T11:00,2026-05-25T11:00,True,67,47,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,13,H+13,2026-05-25T12:00,2026-05-25T12:00,True,68,57,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,14,H+14,2026-05-25T13:00,2026-05-25T13:00,True,68,65,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,15,H+15,2026-05-25T14:00,2026-05-25T14:00,True,67,73,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,16,H+16,2026-05-25T15:00,2026-05-25T15:00,True,66,79,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,17,H+17,2026-05-25T16:00,2026-05-25T16:00,True,66,76,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,18,H+18,2026-05-25T17:00,2026-05-25T17:00,True,65,55,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,19,H+19,2026-05-25T18:00,2026-05-25T18:00,True,64,25,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,20,H+20,2026-05-25T19:00,2026-05-25T19:00,True,64,6,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,21,H+21,2026-05-25T20:00,2026-05-25T20:00,True,63,9,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,22,H+22,2026-05-25T21:00,2026-05-25T21:00,True,62,23,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,23,H+23,2026-05-25T22:00,2026-05-25T22:00,True,61,35,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
sydney,24,H+24,2026-05-25T23:00,2026-05-25T23:00,True,60,40,Open-Meteo hourly,,,2026-05-24T14:08:22.153799+00:00,forecast_20260524T140822Z.json
tokyo,1,H+1,2026-05-24T00:00,2026-05-24T00:00,True,56,12,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,2,H+2,2026-05-24T01:00,2026-05-24T01:00,True,56,30,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,3,H+3,2026-05-24T02:00,2026-05-24T02:00,True,56,53,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,4,H+4,2026-05-24T03:00,2026-05-24T03:00,True,55,67,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,5,H+5,2026-05-24T04:00,2026-05-24T04:00,True,56,63,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,6,H+6,2026-05-24T05:00,2026-05-24T05:00,True,56,49,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,7,H+7,2026-05-24T06:00,2026-05-24T06:00,True,56,37,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,8,H+8,2026-05-24T07:00,2026-05-24T07:00,True,56,30,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,9,H+9,2026-05-24T08:00,2026-05-24T08:00,True,57,24,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,10,H+10,2026-05-24T09:00,2026-05-24T09:00,True,58,18,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,11,H+11,2026-05-24T10:00,2026-05-24T10:00,True,59,11,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,12,H+12,2026-05-24T11:00,2026-05-24T11:00,True,61,4,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,13,H+13,2026-05-24T12:00,2026-05-24T12:00,True,66,2,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,14,H+14,2026-05-24T13:00,2026-05-24T13:00,True,68,10,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,15,H+15,2026-05-24T14:00,2026-05-24T14:00,True,69,22,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,16,H+16,2026-05-24T15:00,2026-05-24T15:00,True,70,29,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,17,H+17,2026-05-24T16:00,2026-05-24T16:00,True,70,24,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,18,H+18,2026-05-24T17:00,2026-05-24T17:00,True,69,13,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,19,H+19,2026-05-24T18:00,2026-05-24T18:00,True,68,4,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,20,H+20,2026-05-24T19:00,2026-05-24T19:00,True,67,1,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,21,H+21,2026-05-24T20:00,2026-05-24T20:00,True,66,0,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,22,H+22,2026-05-24T21:00,2026-05-24T21:00,True,65,0,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,23,H+23,2026-05-24T22:00,2026-05-24T22:00,True,65,0,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
tokyo,24,H+24,2026-05-24T23:00,2026-05-24T23:00,True,64,0,Open-Meteo hourly,,,2026-05-24T14:08:30.598530+00:00,forecast_20260524T140830Z.json
